6.371866475047975875e-01
7.150159634432845523e-01
7.012899839074722141e-01
7.177095255716289257e-01
7.388191354784300335e-01
7.289226612049602982e-01
7.372443052244778139e-01
7.176148636437957862e-01
7.154204280440263908e-01
7.205321721470185903e-01
